Date,OrderID,Customer,Region,Channel,Segment,Category,Product,Quantity,UnitPrice,Discount,Sales,Cost,Profit,MarketingSpend,CustomerSince
2026-01-20,ORD-103486,C-4320,North America,Organic,Consumer,Audio,Halo Headset,2,125,0.01,247.5,145.24,102.26,0,2023-10-22
2026-01-20,ORD-103487,C-4990,EMEA,Organic,SMB,Audio,Halo Headset,2,125,0,250,145.24,104.76,0,2024-09-26
2026-01-20,ORD-103488,C-4493,EMEA,Email,Consumer,Home,Vista Hub,2,214,0.03,415.16,303.03,112.13,43.11,2023-02-11
2026-01-20,ORD-103489,C-4160,APAC,Social,Enterprise,Wearables,Pulse Band,5,105,0,525,281.95,243.05,47.49,2023-08-28
2026-01-20,ORD-103490,C-4313,North America,Email,Consumer,Accessories,Shield Case,1,204,0,204,137.89,66.11,15.26,2025-02-12
2026-01-20,ORD-103491,C-4818,APAC,Social,Enterprise,Accessories,Flux Cable,4,93,0,372,228.38,143.62,29.7,2024-04-10
2026-01-21,ORD-103492,C-4636,North America,Email,Consumer,Accessories,Shield Case,2,204,0,408,275.78,132.22,36.37,2023-12-24
2026-01-21,ORD-103493,C-4244,APAC,Organic,SMB,Accessories,Shield Case,2,204,0.09,371.28,275.78,95.5,0,2024-10-31
2026-01-21,ORD-103494,C-4862,APAC,Organic,Enterprise,Home,Beacon Lamp,8,192,0,1536,1154.65,381.35,0,2023-10-17
2026-01-21,ORD-103495,C-4987,APAC,Email,Consumer,Accessories,Flux Cable,3,93,0,279,171.28,107.72,24.03,2025-05-27
2026-01-21,ORD-103496,C-4898,EMEA,Email,Consumer,Wearables,Aura Watch,2,329,0.13127737226277372,571.62,387.51,184.11,37.71,2025-01-14
2026-01-21,ORD-103497,C-4950,EMEA,Affiliate,Enterprise,Accessories,Flux Cable,4,93,0.04,357.12,228.38,128.74,35.64,2024-08-21
2026-01-21,ORD-103498,C-4236,APAC,Email,Consumer,Wearables,Nimbus Ring,1,245,0.11,218.05,178.82,39.23,21.34,2023-11-17
2026-01-21,ORD-103499,C-4531,EMEA,Paid Search,Enterprise,Home,Vista Hub,9,214,0.03580291970802919,1857.04,1363.66,493.38,304.01,2024-02-22
2026-01-21,ORD-103500,C-4305,EMEA,Email,SMB,Wearables,Nimbus Ring,3,245,0,735,536.46,198.54,57.39,2023-05-09
2026-01-21,ORD-103501,C-4426,North America,Social,Enterprise,Wearables,Pulse Band,9,105,0.1,850.5,507.51,342.99,73.77,2024-03-25
2026-01-21,ORD-103502,C-4238,North America,Social,SMB,Accessories,Shield Case,3,204,0,612,413.67,198.33,43.43,2025-08-12
2026-01-22,ORD-103503,C-4569,North America,Paid Search,Consumer,Home,Vista Hub,2,214,0.03591240875912409,412.63,303.03,109.6,67.62,2024-06-28
2026-01-22,ORD-103504,C-4198,EMEA,Organic,SMB,Accessories,Shield Case,1,204,0,204,137.89,66.11,0,2025-08-08
2026-01-22,ORD-103505,C-4547,North America,Organic,Consumer,Accessories,Flux Cable,1,93,0,93,57.09,35.91,0,2024-04-05
2026-01-22,ORD-103506,C-4256,EMEA,Email,Enterprise,Home,Nest Sensor,7,64,0,448,239.95,208.05,34.24,2025-01-09
2026-01-22,ORD-103507,C-4978,EMEA,Email,SMB,Home,Nest Sensor,3,64,0.01,190.08,102.83,87.25,17.8,2024-08-07
2026-01-22,ORD-103508,C-4208,EMEA,Social,SMB,Accessories,Shield Case,1,204,0.12,179.52,137.89,41.63,14.78,2025-06-24
2026-01-22,ORD-103509,C-4204,EMEA,Email,SMB,Home,Vista Hub,2,214,0,428,303.03,124.97,37.46,2025-09-06
2026-01-22,ORD-103510,C-4485,North America,Affiliate,SMB,Audio,Echo Buds,2,79,0.14,135.88,113.76,22.12,12.01,2023-05-01
2026-01-22,ORD-103511,C-4849,North America,Email,SMB,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,16.9,2023-03-12
2026-01-22,ORD-103512,C-4160,EMEA,Affiliate,Consumer,Audio,Echo Buds,1,79,0,79,56.88,22.12,6.4,2024-06-03
2026-01-22,ORD-103513,C-4504,North America,Paid Search,SMB,Wearables,Aura Watch,3,329,0.16759124087591243,821.59,581.4,240.19,134.63,2025-01-17
2026-01-22,ORD-103514,C-4502,APAC,Paid Search,Enterprise,Home,Beacon Lamp,8,192,0.055912408759124094,1450.12,1154.65,295.47,237.63,2023-08-11
2026-01-23,ORD-103515,C-4669,North America,Email,Enterprise,Accessories,Orbit Dock,9,208,0.05,1778.4,1079.7,698.7,192.05,2025-09-10
2026-01-23,ORD-103516,C-4363,North America,Affiliate,SMB,Home,Nest Sensor,1,64,0.15,54.4,34.28,20.12,4.85,2024-11-03
2026-01-23,ORD-103517,C-4302,EMEA,Affiliate,Enterprise,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,50.3,2025-07-23
2026-01-23,ORD-103518,C-4209,EMEA,Social,Consumer,Wearables,Nimbus Ring,2,245,0.08,450.8,357.64,93.16,44.3,2024-12-03
2026-01-23,ORD-103519,C-4394,LATAM,Affiliate,Consumer,Accessories,Shield Case,1,204,0.09,185.64,137.89,47.75,19.4,2024-12-22
2026-01-23,ORD-103520,C-4773,LATAM,Paid Search,Enterprise,Audio,Echo Buds,6,79,0.13602189781021898,409.53,341.29,68.24,67.18,2023-09-19
2026-01-23,ORD-103521,C-4285,APAC,Organic,SMB,Wearables,Aura Watch,1,329,0.13208029197080293,285.55,193.85,91.7,0,2024-05-01
2026-01-23,ORD-103522,C-4747,North America,Paid Search,Consumer,Accessories,Orbit Dock,1,208,0.03602189781021898,200.51,119.97,80.54,32.89,2023-12-13
2026-01-24,ORD-103523,C-4107,APAC,Affiliate,SMB,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,52.68,2024-03-01
2026-01-24,ORD-103524,C-4198,EMEA,Social,Consumer,Wearables,Pulse Band,1,105,0,105,56.39,48.61,9.43,2025-06-17
2026-01-24,ORD-103525,C-4463,EMEA,Organic,SMB,Accessories,Flux Cable,2,93,0.06,174.84,114.19,60.65,0,2025-03-01
2026-01-24,ORD-103526,C-4659,LATAM,Organic,Enterprise,Home,Nest Sensor,4,64,0.13,222.72,137.11,85.61,0,2024-11-07
2026-01-24,ORD-103527,C-4523,LATAM,Organic,Enterprise,Home,Beacon Lamp,1,192,0,192,144.33,47.67,0,2024-04-27
2026-01-24,ORD-103528,C-4940,North America,Email,SMB,Accessories,Flux Cable,3,93,0.03,270.63,171.28,99.35,23.04,2023-07-11
2026-01-25,ORD-103529,C-4836,North America,Social,Enterprise,Accessories,Orbit Dock,1,208,0.14,178.88,119.97,58.91,13.15,2025-05-19
2026-01-25,ORD-103530,C-4726,North America,Affiliate,SMB,Home,Beacon Lamp,1,192,0,192,144.33,47.67,19.31,2023-07-17
2026-01-25,ORD-103531,C-4290,North America,Affiliate,Enterprise,Home,Vista Hub,2,214,0.08,393.76,303.03,90.73,32.47,2024-10-23
2026-01-25,ORD-103532,C-4434,APAC,Email,Enterprise,Wearables,Pulse Band,7,105,0,735,394.73,340.27,73.63,2024-11-09
2026-01-25,ORD-103533,C-4978,North America,Social,SMB,Wearables,Aura Watch,2,329,0.1928832116788321,531.08,387.87,143.21,57.14,2023-10-10
2026-01-26,ORD-103534,C-4493,North America,Affiliate,Enterprise,Audio,Echo Buds,1,79,0.02,77.42,56.88,20.54,8.2,2023-09-01
2026-01-26,ORD-103535,C-4921,EMEA,Email,Consumer,Accessories,Orbit Dock,2,208,0,416,239.93,176.07,35.46,2025-05-12
2026-01-26,ORD-103536,C-4952,LATAM,Organic,SMB,Wearables,Nimbus Ring,3,245,0,735,536.46,198.54,0,2023-05-24
2026-01-26,ORD-103537,C-4206,North America,Paid Search,SMB,Accessories,Shield Case,2,204,0.16635036496350364,340.13,275.78,64.35,55.96,2024-06-22
2026-01-26,ORD-103538,C-4428,LATAM,Organic,SMB,Wearables,Aura Watch,1,329,0.25328467153284673,245.67,193.99,51.68,0,2023-09-28
2026-01-26,ORD-103539,C-4220,EMEA,Affiliate,Enterprise,Wearables,Pulse Band,9,105,0,945,507.51,437.49,78.13,2024-04-19
2026-01-26,ORD-103540,C-4459,APAC,Paid Search,SMB,Wearables,Aura Watch,3,329,0.16963503649635037,819.57,581.95,237.62,134.84,2024-08-29
2026-01-26,ORD-103541,C-4711,North America,Social,SMB,Accessories,Shield Case,2,204,0,408,275.78,132.22,26.67,2023-05-12
2026-01-26,ORD-103542,C-4914,APAC,Organic,Enterprise,Audio,Echo Buds,9,79,0,711,511.94,199.06,0,2023-02-10
2026-01-26,ORD-103543,C-4963,EMEA,Paid Search,SMB,Audio,Echo Buds,2,79,0.06635036496350365,147.52,113.76,33.76,24.27,2025-07-28
2026-01-26,ORD-103544,C-4698,APAC,Email,Enterprise,Wearables,Nimbus Ring,3,245,0.09,668.85,536.46,132.39,56.49,2024-07-26
2026-01-26,ORD-103545,C-4106,EMEA,Social,Enterprise,Accessories,Orbit Dock,5,208,0,1040,599.83,440.17,114.39,2024-12-15
2026-01-27,ORD-103546,C-4113,APAC,Email,SMB,Accessories,Orbit Dock,3,208,0.09,567.84,359.9,207.94,58.76,2024-03-18
2026-01-27,ORD-103547,C-4645,LATAM,Social,SMB,Home,Nest Sensor,2,64,0,128,68.56,59.44,10.81,2023-04-29
2026-01-27,ORD-103548,C-4543,APAC,Paid Search,SMB,Accessories,Orbit Dock,2,208,0.03645985401459854,400.83,239.93,160.9,66.01,2023-02-11
2026-01-27,ORD-103549,C-4759,LATAM,Organic,Enterprise,Audio,Halo Headset,5,125,0.08,575,363.11,211.89,0,2024-02-08
2026-01-27,ORD-103550,C-4162,LATAM,Email,Consumer,Wearables,Pulse Band,2,105,0,210,112.78,97.22,13.65,2025-05-02
2026-01-27,ORD-103551,C-4791,APAC,Affiliate,Enterprise,Audio,Halo Headset,1,125,0.12,110,72.62,37.38,7.02,2024-03-30
2026-01-27,ORD-103552,C-4519,EMEA,Paid Search,Enterprise,Home,Nest Sensor,3,64,0.11645985401459855,169.64,102.83,66.81,27.94,2025-08-28
2026-01-27,ORD-103553,C-4922,EMEA,Email,SMB,Home,Beacon Lamp,1,192,0,192,144.33,47.67,12.36,2024-02-15
2026-01-27,ORD-103554,C-4264,LATAM,Affiliate,Enterprise,Wearables,Pulse Band,9,105,0,945,507.51,437.49,86.27,2024-09-11
2026-01-28,ORD-103555,C-4208,APAC,Paid Search,SMB,Accessories,Flux Cable,1,93,0.03656934306569343,89.6,57.09,32.51,14.77,2023-06-29
2026-01-28,ORD-103556,C-4511,North America,Email,Enterprise,Accessories,Shield Case,9,204,0,1836,1241.01,594.99,179.96,2025-03-21
2026-01-28,ORD-103557,C-4604,EMEA,Paid Search,Enterprise,Accessories,Shield Case,5,204,0.10656934306569343,911.3,689.45,221.85,150.23,2023-04-22
2026-01-28,ORD-103558,C-4435,EMEA,Affiliate,Consumer,Accessories,Flux Cable,1,93,0,93,57.09,35.91,7.42,2023-03-08
2026-01-28,ORD-103559,C-4393,North America,Social,SMB,Audio,Echo Buds,3,79,0,237,170.65,66.35,24.38,2025-03-25
2026-01-28,ORD-103560,C-4985,LATAM,Social,Enterprise,Accessories,Shield Case,8,204,0,1632,1103.12,528.88,120.58,2024-04-24
2026-01-28,ORD-103561,C-4971,LATAM,Paid Search,Consumer,Audio,Echo Buds,2,79,0.03656934306569343,152.22,113.76,38.46,25.09,2025-09-14
2026-01-29,ORD-103562,C-4644,LATAM,Affiliate,SMB,Home,Vista Hub,3,214,0.01,635.58,454.55,181.03,39.19,2025-02-07
2026-01-29,ORD-103563,C-4746,APAC,Paid Search,SMB,Accessories,Orbit Dock,1,208,0.09667883211678832,187.89,119.97,67.92,31.01,2024-01-31
2026-01-29,ORD-103564,C-4667,North America,Social,Consumer,Home,Beacon Lamp,1,192,0,192,144.33,47.67,12.83,2024-07-30
2026-01-29,ORD-103565,C-4626,North America,Affiliate,SMB,Home,Beacon Lamp,3,192,0,576,432.99,143.01,36.71,2023-12-20
2026-01-29,ORD-103566,C-4116,APAC,Organic,Enterprise,Accessories,Shield Case,8,204,0,1632,1103.12,528.88,0,2023-01-21
2026-01-29,ORD-103567,C-4644,EMEA,Email,Consumer,Home,Beacon Lamp,2,192,0,384,288.66,95.34,37.61,2025-07-24
2026-01-29,ORD-103568,C-4193,LATAM,Paid Search,Enterprise,Accessories,Orbit Dock,3,208,0.07667883211678832,576.15,359.9,216.25,95.08,2024-05-07
2026-01-30,ORD-103569,C-4178,LATAM,Social,Enterprise,Audio,Echo Buds,8,79,0,632,455.05,176.95,45.61,2023-02-24
2026-01-30,ORD-103570,C-4587,LATAM,Paid Search,SMB,Home,Nest Sensor,1,64,0.03678832116788321,61.65,34.28,27.37,10.18,2025-03-18
2026-01-30,ORD-103571,C-4894,LATAM,Affiliate,Consumer,Accessories,Flux Cable,3,93,0,279,171.28,107.72,30.34,2023-10-08
2026-01-30,ORD-103572,C-4971,EMEA,Organic,SMB,Audio,Echo Buds,3,79,0.01,234.63,170.65,63.98,0,2025-09-07
2026-01-30,ORD-103573,C-4397,EMEA,Email,Enterprise,Accessories,Shield Case,2,204,0,408,275.78,132.22,25.76,2023-10-16
2026-01-30,ORD-103574,C-4847,LATAM,Organic,Enterprise,Audio,Echo Buds,3,79,0,237,170.65,66.35,0,2025-03-27
2026-01-30,ORD-103575,C-4845,EMEA,Paid Search,Consumer,Accessories,Orbit Dock,2,208,0.08678832116788321,379.9,239.93,139.97,62.75,2023-10-10
2026-01-31,ORD-103576,C-4902,APAC,Paid Search,SMB,Home,Beacon Lamp,3,192,0.0868978102189781,525.95,432.99,92.96,86.96,2024-06-26
2026-01-31,ORD-103577,C-4854,EMEA,Affiliate,Enterprise,Home,Beacon Lamp,6,192,0,1152,865.98,286.02,102.18,2023-01-30
2026-01-31,ORD-103578,C-4726,LATAM,Email,Enterprise,Wearables,Aura Watch,6,329,0.13529197080291971,1706.93,1165.26,541.67,124.93,2023-03-24
2026-01-31,ORD-103579,C-4995,APAC,Social,Enterprise,Home,Nest Sensor,7,64,0,448,239.95,208.05,46.21,2024-08-16
2026-01-31,ORD-103580,C-4207,EMEA,Email,SMB,Home,Nest Sensor,1,64,0.08,58.88,34.28,24.6,4.02,2023-07-31
2026-01-31,ORD-103581,C-4433,LATAM,Social,Enterprise,Wearables,Pulse Band,9,105,0.07,878.85,507.51,371.34,62.28,2023-06-22
2026-01-31,ORD-103582,C-4467,EMEA,Affiliate,Enterprise,Accessories,Shield Case,5,204,0.06,958.8,689.45,269.35,76.55,2023-08-18
2026-01-31,ORD-103583,C-4603,North America,Social,SMB,Wearables,Aura Watch,3,329,0.2752919708029197,715.29,582.64,132.65,68.14,2023-09-19
2026-02-01,ORD-103584,C-4361,APAC,Organic,Enterprise,Audio,Echo Buds,7,79,0,553,398.17,154.83,0,2024-07-15
2026-02-01,ORD-103585,C-4867,APAC,Affiliate,Consumer,Accessories,Flux Cable,3,93,0,279,171.28,107.72,29.1,2025-09-09
2026-02-01,ORD-103586,C-4444,EMEA,Organic,SMB,Accessories,Flux Cable,1,93,0,93,57.09,35.91,0,2023-01-03
2026-02-01,ORD-103587,C-4170,EMEA,Email,Consumer,Home,Vista Hub,2,214,0,428,303.03,124.97,27.55,2023-11-13
2026-02-01,ORD-103588,C-4360,LATAM,Paid Search,Enterprise,Wearables,Nimbus Ring,3,245,0.047007299270072994,700.45,536.46,163.99,115.93,2025-01-20
2026-02-01,ORD-103589,C-4816,LATAM,Paid Search,SMB,Home,Beacon Lamp,1,192,0.03700729927007299,184.89,144.33,40.56,30.6,2023-07-23
2026-02-01,ORD-103590,C-4106,APAC,Paid Search,Consumer,Accessories,Shield Case,2,204,0.047007299270072994,388.82,275.78,113.04,64.35,2024-10-23
2026-02-01,ORD-103591,C-4432,LATAM,Paid Search,Consumer,Wearables,Pulse Band,2,105,0.03700729927007299,202.23,112.78,89.45,33.47,2025-03-01
2026-02-01,ORD-103592,C-4343,North America,Affiliate,Enterprise,Accessories,Flux Cable,1,93,0,93,57.09,35.91,7.01,2023-05-12
2026-02-01,ORD-103593,C-4663,North America,Social,SMB,Home,Beacon Lamp,1,192,0,192,144.33,47.67,12.58,2023-11-04
2026-02-01,ORD-103594,C-4934,LATAM,Organic,SMB,Wearables,Nimbus Ring,1,245,0.13,213.15,178.82,34.33,0,2024-06-04
2026-02-01,ORD-103595,C-4551,APAC,Social,Consumer,Audio,Halo Headset,3,125,0,375,217.87,157.13,25.16,2025-03-04
2026-02-01,ORD-103596,C-4868,EMEA,Email,Consumer,Wearables,Nimbus Ring,3,245,0.1,661.5,536.46,125.04,66.32,2024-01-25
2026-02-01,ORD-103597,C-4519,EMEA,Email,Consumer,Audio,Halo Headset,1,125,0,125,72.62,52.38,12.46,2024-03-02
2026-02-02,ORD-103598,C-4499,APAC,Social,Enterprise,Wearables,Nimbus Ring,6,245,0,1470,1072.92,397.08,139.54,2023-07-15
2026-02-02,ORD-103599,C-4998,EMEA,Email,Consumer,Home,Vista Hub,1,214,0.13,186.18,151.52,34.66,16.81,2024-05-13
2026-02-02,ORD-103600,C-4637,APAC,Paid Search,Enterprise,Wearables,Aura Watch,5,329,0.1732116788321168,1360.07,971.51,388.56,225.33,2024-08-02
2026-02-02,ORD-103601,C-4332,APAC,Email,Enterprise,Audio,Echo Buds,1,79,0.1,71.1,56.88,14.22,6.5,2023-07-10
2026-02-02,ORD-103602,C-4533,APAC,Email,Consumer,Wearables,Aura Watch,1,329,0.13609489051094892,284.22,194.31,89.91,17.93,2024-08-05
2026-02-02,ORD-103603,C-4284,APAC,Organic,Enterprise,Audio,Echo Buds,8,79,0,632,455.05,176.95,0,2024-12-30
2026-02-02,ORD-103604,C-4133,EMEA,Paid Search,Consumer,Home,Nest Sensor,3,64,0.03711678832116788,184.87,102.83,82.04,30.63,2024-03-29
2026-02-02,ORD-103605,C-4311,LATAM,Paid Search,SMB,Home,Vista Hub,1,214,0.03711678832116788,206.06,151.52,54.54,34.14,2024-08-17
2026-02-02,ORD-103606,C-4474,North America,Email,Consumer,Accessories,Flux Cable,1,93,0,93,57.09,35.91,8.69,2025-05-25
2026-02-02,ORD-103607,C-4359,APAC,Social,Enterprise,Wearables,Aura Watch,1,329,0.17609489051094893,271.06,194.31,76.75,27.92,2023-10-06
2026-02-02,ORD-103608,C-4196,EMEA,Affiliate,Enterprise,Wearables,Pulse Band,6,105,0,630,338.34,291.66,58.49,2025-09-14
2026-02-02,ORD-103609,C-4798,APAC,Social,Enterprise,Audio,Echo Buds,1,79,0.14,67.94,56.88,11.06,5.98,2025-06-16
2026-02-02,ORD-103610,C-4507,APAC,Affiliate,Consumer,Wearables,Nimbus Ring,1,245,0,245,178.82,66.18,26.65,2025-09-18
2026-02-02,ORD-103611,C-4114,North America,Social,Enterprise,Home,Nest Sensor,6,64,0,384,205.67,178.33,39.06,2023-12-20
2026-02-03,ORD-103612,C-4565,APAC,Paid Search,Consumer,Audio,Halo Headset,1,125,0.08722627737226277,114.1,72.62,41.48,18.92,2024-10-26
2026-02-03,ORD-103613,C-4838,APAC,Organic,SMB,Accessories,Shield Case,2,204,0.06,383.52,275.78,107.74,0,2023-09-22
2026-02-03,ORD-103614,C-4733,LATAM,Paid Search,Enterprise,Audio,Echo Buds,3,79,0.07722627737226277,218.7,170.65,48.05,36.27,2024-06-10
2026-02-03,ORD-103615,C-4601,LATAM,Email,Consumer,Wearables,Aura Watch,1,329,0.13649635036496352,284.09,194.35,89.74,26.17,2023-06-09
2026-02-03,ORD-103616,C-4283,EMEA,Affiliate,Enterprise,Audio,Echo Buds,7,79,0,553,398.17,154.83,33.6,2024-01-27
2026-02-03,ORD-103617,C-4504,EMEA,Affiliate,Enterprise,Accessories,Flux Cable,2,93,0.13,161.82,114.19,47.63,16.61,2025-08-28
2026-02-03,ORD-103618,C-4481,LATAM,Affiliate,Consumer,Accessories,Orbit Dock,2,208,0.07,386.88,239.93,146.95,29.65,2024-01-21
2026-02-03,ORD-103619,C-4888,APAC,Social,SMB,Wearables,Aura Watch,3,329,0.27649635036496356,714.1,583.05,131.05,53.35,2023-05-08
2026-02-03,ORD-103620,C-4228,North America,Organic,Consumer,Audio,Echo Buds,1,79,0,79,56.88,22.12,0,2024-05-26
2026-02-03,ORD-103621,C-4561,LATAM,Email,SMB,Home,Nest Sensor,3,64,0,192,102.83,89.17,14.09,2023-09-19
2026-02-03,ORD-103622,C-4457,EMEA,Email,Enterprise,Home,Beacon Lamp,2,192,0.13,334.08,288.66,45.42,22.67,2023-03-17
2026-02-03,ORD-103623,C-4960,LATAM,Affiliate,SMB,Home,Beacon Lamp,1,192,0.05,182.4,144.33,38.07,18.74,2024-04-01
2026-02-04,ORD-103624,C-4300,LATAM,Email,Consumer,Wearables,Nimbus Ring,2,245,0.09,445.9,357.64,88.26,28.68,2024-01-15
2026-02-04,ORD-103625,C-4318,EMEA,Paid Search,Enterprise,Accessories,Shield Case,7,204,0.12733576642335764,1246.16,965.23,280.93,206.87,2023-09-15
2026-02-04,ORD-103626,C-4816,EMEA,Affiliate,SMB,Wearables,Aura Watch,1,329,0.1368978102189781,283.96,194.4,89.56,22.87,2025-09-23
2026-02-04,ORD-103627,C-4925,North America,Email,Enterprise,Accessories,Flux Cable,8,93,0.08,684.48,456.76,227.72,41.09,2023-02-22
2026-02-04,ORD-103628,C-4443,North America,Email,Consumer,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,45.62,2024-10-23
2026-02-04,ORD-103629,C-4990,North America,Paid Search,Enterprise,Audio,Halo Headset,2,125,0.03733576642335766,240.67,145.24,95.43,39.95,2023-07-07
2026-02-04,ORD-103630,C-4312,North America,Email,Consumer,Wearables,Pulse Band,2,105,0,210,112.78,97.22,21.44,2024-04-12
2026-02-04,ORD-103631,C-4261,EMEA,Affiliate,Enterprise,Audio,Echo Buds,9,79,0.02,696.78,511.94,184.84,51.67,2023-04-23
2026-02-04,ORD-103632,C-4327,APAC,Paid Search,SMB,Wearables,Aura Watch,3,329,0.17423357664233574,815.03,583.18,231.85,135.3,2025-05-02
2026-02-04,ORD-103633,C-4344,APAC,Organic,SMB,Accessories,Shield Case,2,204,0,408,275.78,132.22,0,2023-06-10
2026-02-04,ORD-103634,C-4143,APAC,Social,Consumer,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,15.74,2023-10-27
2026-02-04,ORD-103635,C-4667,North America,Paid Search,Enterprise,Accessories,Orbit Dock,9,208,0.03733576642335766,1802.11,1079.7,722.41,299.16,2024-10-11
2026-02-04,ORD-103636,C-4286,North America,Affiliate,Consumer,Wearables,Nimbus Ring,1,245,0,245,178.82,66.18,26.04,2023-08-05
2026-02-04,ORD-103637,C-4876,EMEA,Affiliate,Enterprise,Accessories,Shield Case,4,204,0.04,783.36,551.56,231.8,77.06,2024-11-08
2026-02-04,ORD-103638,C-4488,North America,Social,Enterprise,Home,Beacon Lamp,2,192,0.11,341.76,288.66,53.1,23.18,2024-02-22
2026-02-05,ORD-103639,C-4983,North America,Social,Consumer,Audio,Halo Headset,3,125,0.07,348.75,217.87,130.88,24.68,2023-07-10
2026-02-05,ORD-103640,C-4395,EMEA,Email,Enterprise,Wearables,Aura Watch,2,329,0.1672992700729927,547.92,388.88,159.04,52.27,2023-02-11
2026-02-05,ORD-103641,C-4202,EMEA,Affiliate,SMB,Wearables,Nimbus Ring,1,245,0.12,215.6,178.82,36.78,21.51,2024-11-24
2026-02-05,ORD-103642,C-4627,APAC,Organic,Consumer,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,0,2025-01-25
2026-02-05,ORD-103643,C-4941,North America,Organic,Consumer,Home,Vista Hub,1,214,0.07,199.02,151.52,47.5,0,2024-01-18
2026-02-05,ORD-103644,C-4572,North America,Email,Consumer,Accessories,Flux Cable,3,93,0,279,171.28,107.72,20.96,2024-06-11
2026-02-06,ORD-103645,C-4644,North America,Social,Consumer,Accessories,Flux Cable,1,93,0.13,80.91,57.09,23.82,8.6,2025-06-01
2026-02-06,ORD-103646,C-4818,North America,Email,Enterprise,Home,Vista Hub,2,214,0.12,376.64,303.03,73.61,29.52,2025-08-14
2026-02-06,ORD-103647,C-4447,EMEA,Paid Search,Enterprise,Audio,Echo Buds,1,79,0.03755474452554745,76.03,56.88,19.15,12.65,2023-05-04
2026-02-06,ORD-103648,C-4793,EMEA,Email,Consumer,Home,Nest Sensor,1,64,0.08,58.88,34.28,24.6,4.27,2024-06-03
2026-02-06,ORD-103649,C-4652,North America,Paid Search,Consumer,Accessories,Flux Cable,3,93,0.03755474452554745,268.52,171.28,97.24,44.66,2024-10-17
2026-02-06,ORD-103650,C-4382,APAC,Social,Consumer,Audio,Echo Buds,2,79,0,158,113.76,44.24,17.09,2024-02-21
2026-02-06,ORD-103651,C-4401,APAC,Organic,SMB,Audio,Echo Buds,1,79,0.09,71.89,56.88,15.01,0,2025-09-18
2026-02-06,ORD-103652,C-4697,APAC,Paid Search,SMB,Accessories,Shield Case,2,204,0.03755474452554745,392.68,275.78,116.9,65.32,2024-07-12
2026-02-06,ORD-103653,C-4482,North America,Organic,Consumer,Accessories,Shield Case,1,204,0,204,137.89,66.11,0,2024-03-21
2026-02-07,ORD-103654,C-4736,APAC,Paid Search,Enterprise,Accessories,Orbit Dock,2,208,0.037664233576642336,400.33,239.93,160.4,66.65,2025-05-31
2026-02-07,ORD-103655,C-4465,APAC,Paid Search,Enterprise,Audio,Echo Buds,4,79,0.15766423357664233,266.18,227.53,38.65,44.32,2023-09-06
2026-02-07,ORD-103656,C-4589,APAC,Email,Enterprise,Wearables,Aura Watch,3,329,0.2581021897810219,732.25,583.59,148.66,71.06,2024-05-01
2026-02-07,ORD-103657,C-4310,APAC,Social,Consumer,Audio,Echo Buds,3,79,0,237,170.65,66.35,21.42,2024-12-02
2026-02-07,ORD-103658,C-4440,EMEA,Organic,SMB,Wearables,Aura Watch,1,329,0.2281021897810219,253.95,194.54,59.41,0,2023-02-03
2026-02-07,ORD-103659,C-4136,APAC,Organic,SMB,Wearables,Nimbus Ring,1,245,0,245,178.82,66.18,0,2023-02-24
2026-02-07,ORD-103660,C-4186,APAC,Email,Enterprise,Wearables,Nimbus Ring,5,245,0.05,1163.75,894.1,269.65,81.39,2025-09-06
2026-02-07,ORD-103661,C-4678,North America,Social,SMB,Audio,Echo Buds,3,79,0.12,208.56,170.65,37.91,13.27,2025-02-22
2026-02-07,ORD-103662,C-4260,APAC,Email,Enterprise,Accessories,Flux Cable,3,93,0.06,262.26,171.28,90.98,26.93,2025-08-03
2026-02-07,ORD-103663,C-4649,LATAM,Paid Search,Consumer,Home,Vista Hub,2,214,0.037664233576642336,411.88,303.03,108.85,68.58,2023-11-08
2026-02-07,ORD-103664,C-4266,APAC,Social,Consumer,Wearables,Pulse Band,3,105,0,315,169.17,145.83,19.14,2024-05-09
2026-02-07,ORD-103665,C-4102,North America,Affiliate,Consumer,Wearables,Nimbus Ring,2,245,0.12,431.2,357.64,73.56,42.76,2023-05-28
2026-02-08,ORD-103666,C-4953,EMEA,Email,Consumer,Home,Beacon Lamp,1,192,0,192,144.33,47.67,13.32,2025-06-26
2026-02-08,ORD-103667,C-4655,APAC,Organic,Enterprise,Wearables,Aura Watch,9,329,0.1585036496350365,2491.67,1751.19,740.48,0,2024-11-10
